Route,From Stop,To Stop,Time Period,Avg Delay (min),Std Delay,Sample Count,Speed Reduction %
701,Coquitlam Central Station @ Bay 6,Eastbound Lougheed Hwy @ Westwood St,Midday,2.470833333333333,0.21746647251166495,4,49.54064219857844
416,Eastbound Commerce Parkway @ No. 6 Rd,Northbound No. 6 Rd @ Commerce Parkway,Morning Rush,2.4611111111111112,3.7161185445350147,3,54.92588633912709
620,Southbound Hwy 99 Onramp @ Steveston Hwy,Ladner Exchange @ Bay 2,Morning Rush,2.4481481481481477,1.1791429457108893,9,24.322904236193935
405,Westbound Cook Rd @ No. 3 Rd,Richmond-Brighouse Station @ Bay 4,Midday,2.4433333333333334,1.8082987707910563,5,66.01520432532126
080,Westbound SE Marine Dr @ Victoria Dr,Westbound SE Marine Dr @ Knight St,Morning Rush,2.441666666666667,3.1466251762801365,2,38.463341144961504
228,Eastbound Lynn Valley Rd @ E 29 St,Lynn Valley @ Bay 1,Midday,2.4300000000000006,4.904552873493046,5,-10.822090584130653
014,Eastbound E Hastings St @ McLean Dr,Eastbound E Hastings St @ Commercial Dr,Midday,2.4255555555555555,2.042085638902971,15,44.57538382364498
246,Westbound W Georgia St @ Homer St,Westbound W Georgia St @ Granville St,Morning Rush,2.422222222222222,0.7742977702647975,3,73.31712308293669
501,Southbound 202 St @ 8900 Block,Carvolth Exchange @ Bay 3,Morning Rush,2.419047619047619,1.5700299025795321,14,56.25884338316995
017,Marine Drive Station @ Bay 1,Westbound SW Marine Dr @ Ash St,Morning Rush,2.4099999999999997,2.541136166338399,15,26.980133640612323
022,Northbound Knight St @ E 63 Ave,Northbound Knight St @ E 61 Ave,Morning Rush,2.3973684210526316,4.647992607852456,19,32.02025387373095
211,Southbound Mountain Hwy @ Rupert St,Phibbs Exchange @ Bay 7,Midday,2.397222222222222,1.4539760301656615,6,51.981453205702934
110,Eastbound Government Rd @ Brighton Ave,Production Station @ Bay 3,Midday,2.395238095238095,0.8627429494498327,7,59.383126960430154
016,Eastbound W Hastings St @ Carrall St,Eastbound E Hastings St @ Main St,Morning Rush,2.3893333333333335,4.496891621916106,25,53.43850033427045
104,Westbound Ewen Ave @ Wood St,Westbound Ewen Ave @ McGillivray Place,Midday,2.3866666666666667,0.4183964095873141,5,80.03050650439228
595,Westbound 88 Ave @ 204 St,Carvolth Exchange @ Bay 6,Midday,2.3833333333333333,1.1789826122551594,4,68.8330196918773
413,Eastbound Steveston Hwy @ Coppersmith Place,Eastbound Steveston Hwy @ Hwy 99,Morning Rush,2.3833333333333333,1.6052864057371334,3,56.483055914287085
403,Westbound Steveston Hwy @ Entertainment Blvd,Westbound Steveston Hwy @ Palmberg Rd,Midday,2.3833333333333333,5.079889543856026,3,-17.955457677689754
609,Eastbound Wolf Way @ Wren Dr,Northbound Dragonfly Dr @ Cormorant Dr,Midday,2.3766666666666665,4.698028546339648,5,30.519422933576514
503,Surrey Central Station @ Bay 10,King George Station @ Bay 5,Midday,2.3722222222222222,1.340225243645151,3,52.314597970335676
503,Eastbound Fraser Hwy @ 152 St,Eastbound Fraser Hwy @ 156 St,Night,2.3666666666666667,,1,54.826254826254825
406,Westbound Chatham St @ 5th Ave,Northbound 7th Ave @ Chatham St,Morning Rush,2.3537037037037036,4.3405654414475485,18,30.295426698992173
025,Southbound Willingdon Ave @ Dawson St,Southbound Willingdon Ave @ Still Creek Dr,Night,2.35,,1,77.47252747252747
373,Northbound 150 St @ 10600 Block,Northbound 150 St @ 107A Ave,Midday,2.336111111111111,5.518679558922956,6,25.3708891271031
152,Eastbound Austin Ave @ 500 Block,Southbound Guilby St @ Austin Ave,Morning Rush,2.3354166666666663,6.167081308453729,8,22.07903031782918
R1,King George Station @ Bay 4,Surrey Central Station @ Bay 13,Midday,2.3346153846153848,2.7603883041600485,13,35.862152479420345
791,Maple Meadows Station @ Bay 2,Westbound Hammond Rd @ Springdale Dr,Morning Rush,2.3291666666666666,0.8210624327775071,4,73.81683615356951
246,Westbound W Georgia St @ Homer St,Westbound W Georgia St @ Granville St,Midday,2.327777777777778,0.9922383972801281,3,71.60829610942959
595,Southbound 204 St @ 64 Ave,Eastbound Logan Ave @ 203A St,Midday,2.326190476190476,0.463167150739136,7,74.45337427956268
R3,Coquitlam Central Station @ Bay 7,Eastbound Lougheed Hwy @ Westwood St,Morning Rush,2.3226190476190474,0.6043505782984091,14,62.79935613858162
188,Coquitlam Central Station @ Bay 8,Northbound Pinetree Way @ Anson Ave,Midday,2.31,1.1513036089581237,5,59.349513986196484
110,Southbound Production Way @ Eastlake Dr,Production Way Station @ Bay 2,Midday,2.3066666666666666,3.230939835747831,5,30.961011386739937
007,Northbound Nanaimo St @ Adanac St,Northbound Nanaimo St @ E Hastings St,Midday,2.305,3.8541147644152924,10,42.10238688173299
410,Eastbound Westminster Hwy @ Willett Ave,Eastbound Westminster Hwy @ Boundary Rd,Midday,2.3000000000000003,3.066449267656504,6,33.612948711522634
003,Eastbound E 65 Ave @ Main St,Westbound SE Marine Dr @ Main St,Night,2.3,,1,83.63636363636364
014,Eastbound W 10 Ave @ Tolmie St,Eastbound W 10 Ave @ Sasamat St,Morning Rush,2.2977777777777777,5.624859316288926,15,37.26394254942075
249,Northbound Westview Dr @ W 28 St,Northbound Delbrook Ave @ W Queens Rd,Midday,2.2833333333333337,3.412477106150311,6,48.10002063596241
041,Eastbound W 41 Ave @ Adera St,Eastbound W 41 Ave @ Granville St,Midday,2.283333333333333,3.367647455229845,10,70.8315333289974
160,Northbound Shaughnessy St @ Lions Way,Westbound Lougheed Hwy @ Hastings St,Night,2.2666666666666666,,1,51.515151515151516
301,Westbound 72 Ave @ 122A St,Scottsdale Exchange @ Bay 8,Midday,2.2555555555555555,5.693784785639969,6,6.796625969991972
351,South Surrey Park & Ride @ Bay 1,Southbound King George Blvd @ Crescent Rd,Morning Rush,2.251754385964912,0.5570506198833376,19,63.65310366802732
130,Northbound Willingdon Ave @ Price St,Northbound Willingdon Ave @ Sanderson Way,Morning Rush,2.251111111111111,1.5820604741650504,15,63.13196589956085
418,Eastbound Westminster Hwy @ Gilley Rd,Eastbound Westminster Hwy @ Boundary Rd,Midday,2.25,,1,77.14285714285715
004,Westbound W Pender St @ Abbott St,Westbound W Pender St @ Hamilton St,Midday,2.25,4.729640578310365,11,25.10782535664787
187,Coquitlam Central Station @ Bay 9,Northbound Johnson St @ Packard Ave,Morning Rush,2.247916666666667,0.979854115315942,8,52.89156678054351
256,Westbound Marine Dr @ 22 St,Northbound 21 St @ Haywood Ave,Morning Rush,2.2416666666666667,1.4259986753928708,2,59.766948141787125
009,UBC Exchange @ Bay 9,Eastbound University Blvd @ Allison Rd,Morning Rush,2.24,0.6804410334481601,5,62.55787636041712
744,Northbound West St @ Maple Meadows Station,Maple Meadows Station @ Bay 5,Midday,2.238888888888889,0.9560237870897782,3,62.52923497906775
N9,Eastbound E Broadway @ St. George St,Eastbound E Broadway  @ Fraser St,Morning Rush,2.225,3.075914498161482,2,44.682539682539684
509,Northbound Walnut Grove Dr @ 88 Ave,Eastbound Walnut Grove Dr @ 212 St,Morning Rush,2.216666666666667,,1,59.64125560538117
R2,Southbound Lonsdale Ave @ W 3rd St,Lonsdale Quay @ Bay 3,Morning Rush,2.216666666666667,1.200221396645712,24,49.04280898557078
210,Southbound Mountain Hwy @ Rupert St,Phibbs Exchange @ Bay 7,Midday,2.211904761904762,0.5988966928254393,7,59.447516454012494
240,Westbound W Georgia St @ Homer St,Westbound W Georgia St @ Granville St,Morning Rush,2.202380952380952,0.750295017271615,14,73.28291751601763
240,Westbound W Georgia St @ Homer St,Westbound W Georgia St @ Granville St,Midday,2.2,1.1149655367535571,4,71.09474659406943
375,Southbound 152 St @ Panorama Dr,Southbound 152 St @ Hwy 10,Midday,2.1972222222222224,1.6487509301376084,6,50.26142207443368
016,Northbound West Blvd @ W 43 Ave,Northbound West Blvd @ W 41 Ave,Midday,2.184848484848485,5.205144114481871,11,47.72334427257883
595,Southbound 204 St @ 64 Ave,Eastbound Logan Ave @ 203A St,Morning Rush,2.1833333333333336,0.5711308748355987,8,74.26348120010265
618,Westbound Ladner Trunk Rd @ Harvest Dr,Westbound Ladner Trunk Rd @ 57 St,Morning Rush,2.183333333333333,3.0169889330626027,2,52.60714838310382
130,Northbound Willingdon Ave @ Juneau St,Brentwood Station @ Bay 1,Midday,2.1755555555555555,4.170759259922923,15,44.66286417677084
010,Southbound Richards St @ W Hastings St,Southbound Granville St @ W Pender St,Morning Rush,2.1666666666666665,,1,83.33333333333333
016,Southbound Granville St @ W 7th Ave,Southbound Granville St @ W Broadway,Midday,2.163888888888889,1.5767328883825533,18,55.56038874927473
049,Westbound E 49 Ave @ Arlington St,Westbound E 49 Ave @ Tyne St,Midday,2.1598039215686278,3.874879293924349,17,33.1904469787499
312,Scottsdale Exchange @ Bay 6,Southbound Scott Rd @ 7300 Block,Midday,2.1433333333333335,0.9306956776758148,5,66.55089173213344
003,Eastbound E Cordova St @ Main St,Southbound Main St @ E Hastings St,Morning Rush,2.1422222222222222,4.389525169871021,15,51.932057801838226
015,Olympic Village Station @ Bay 3,Southbound Cambie St @ W 7th Ave,Midday,2.1333333333333333,,1,69.56521739130436
413,Steveston Exchange @ Bay 2,Eastbound Moncton St @ No. 1 Rd,Morning Rush,2.1333333333333333,1.2963624321753369,2,66.52230122818358
N9,Eastbound Lougheed Hwy @ Government St,Lougheed Station @ Bay 10,Morning Rush,2.1333333333333333,1.5257056655127743,5,50.66151509006308
262,Eastbound Bruce St @ Royal Ave,Keith Rd @ Horseshoe Bay Ferry Terminal,Morning Rush,2.125,0.9781643806413908,2,87.1776803424157
020,Northbound Victoria Dr @ E 43 Ave,Northbound Victoria Dr @ E 41 Ave,Night,2.1166666666666667,,1,75.14792899408283
211,Eastbound W Cordova St @ Carrall St,Eastbound E Cordova St @ Main St,Morning Rush,2.1166666666666667,,1,67.1957671957672
026,Southbound Joyce St @ Euclid Ave,Southbound Joyce St @ Kingsway,Morning Rush,2.1100000000000003,2.9880234186862196,10,44.77809675608146
701,Eastbound Hammond Rd @ Albertan St,Maple Meadows Station @ Bay 3,Midday,2.1089743589743586,4.527460531070244,13,43.55270793924826
130,Southbound Willingdon Ave @ Kitchener St,Brentwood Station @ Bay 6,Midday,2.1010416666666667,3.8180054359913194,16,35.59384280318274
509,Southbound Glover Rd @ Hwy 10 Bypass,Southbound Glover Rd @ Crush Cres,Morning Rush,2.1,,1,36.842105263157904
109,Lougheed Station @ Bay 10,Southbound North Rd @ Rochester St,Morning Rush,2.1,2.7822353123582726,3,37.07871076292128
503,Surrey Central Station @ Bay 10,King George Station @ Bay 5,Morning Rush,2.1,2.027359165314618,7,44.66475628158022
116,Southbound Byrne Rd @ Meadow Ave,Southbound Marine Way @ Market Crossing,Midday,2.095833333333333,0.7324963658107294,4,53.594412449766246
R6,Newton Exchange @ Bay 8,Westbound 72 Ave @ 132 St,Morning Rush,2.0954545454545457,1.5132761843116447,22,36.21798506941101
211,Northbound Banbury Rd @ Gallant Ave,Southbound Deep Cove Rd @ Badger Rd,Morning Rush,2.0952380952380953,1.7826508113884545,7,57.57923205945425
019,Metrotown Station @ Bay 2,Northbound Willingdon Ave @ Central Blvd,Morning Rush,2.0950980392156864,1.3505884096524674,17,49.3004871792349
R5,SFU Transit Exchange @ Bay 2,SFU Transportation Centre @ Bay 1,Midday,2.091666666666667,1.8061622912192086,8,37.66362318119686
340,22nd Street Station @ Bay 7,Southbound Hwy 91A Onramp @ Howes St,Morning Rush,2.0722222222222224,1.6180692655594655,12,23.103362173839187
187,Coquitlam Central Station @ Bay 9,Northbound Johnson St @ Packard Ave,Midday,2.0708333333333333,1.5938176274685973,4,48.57030446373644
301,Southbound Scott Rd @ 80 Ave,Scottsdale Exchange @ Bay 5,Midday,2.06875,0.44707492891403794,8,46.38128201293014
310,Southbound Harvest Dr @ Ladner Trunk Rd,Ladner Exchange @ Bay 2,Morning Rush,2.06,1.4004452554742177,10,69.03240035192388
301,Westbound Alderbridge Way @ May Dr,Southbound Garden City Rd @ Lansdowne Rd,Midday,2.058333333333333,0.3975121042381892,8,59.00923903651962
015,Marine Drive Station @ Bay 1,Northbound Cambie St @ W 64 Ave,Morning Rush,2.0575757575757576,1.875742277315594,11,47.52448811844784
R1,Westbound 104 Ave @ Whalley Blvd,Surrey Central Station @ Bay 11,Midday,2.0574074074074074,0.7648125728601344,9,54.231305865929606
025,Southbound Nanaimo St @ E 22 Ave,Nanaimo Station @ Bay 2,Midday,2.053030303030303,2.9774226194051554,11,49.68026944296833
325,Surrey Central Station @ Bay 7,Eastbound 102 Ave @ Whalley Blvd,Midday,2.0500000000000003,0.9807876653202998,3,50.62550415884027
099,Eastbound E Broadway @ Clark Dr,Commercial-Broadway Station @ Bay 1,Morning Rush,2.0500000000000003,1.4180385514270526,3,43.728627201090944
595,Southbound 200 St @ Maple Meadows Way,Maple Meadows Station @ Bay 4,Morning Rush,2.05,,1,62.75510204081633
010,Eastbound SW Marine Dr @ Hudson St,Marpole Loop @ Bay 2,Midday,2.0487179487179485,1.8355474198408306,13,57.87476720589598
004,UBC Exchange @ Bay 11,Eastbound University Blvd @ Allison Rd,Midday,2.0458333333333334,2.976617985168676,4,-36.35410641989587
503,Westbound Fraser Hwy @ 201A St,Westbound Fraser Hwy @ 196A St,Midday,2.0430555555555556,1.1688822756850983,12,38.341205189309385
335,Westbound 104 Ave @ 152 St,Guildford Exchange @ Bay 2,Midday,2.0375,2.59901034972541,12,39.9296179069978
049,Northbound Dunbar St @ W 43 Ave,Dunbar Loop @ Bay 4,Midday,2.0339285714285715,1.334270366285205,28,68.10369194708825
388,Eastbound 88 Ave @ 154 St,Eastbound 88 Ave @ 156 St,Morning Rush,2.033333333333333,0.2803767306876788,3,63.36136356540528
R2,Lonsdale Quay @ Bay 7,Eastbound E 3rd St @ Lonsdale Ave,Morning Rush,2.033333333333333,0.9628451106334325,23,50.23146726812741
N24,Southbound Mountain Hwy @ E 27 St,Eastbound Lynn Valley Rd @ E 27 St,Morning Rush,2.0250000000000004,2.958063367963724,2,34.91317404360883
R3,Coquitlam Central Station @ Bay 7,Eastbound Lougheed Hwy @ Westwood St,Midday,2.0240740740740737,1.4751203131513053,9,51.93412366185849
319,Southbound Scott Rd @ 75A Ave,Scottsdale Exchange @ Bay 4,Morning Rush,2.0217391304347827,1.3137043275284155,23,52.17509672224772
701,Eastbound Dewdney Trunk Rd @ 223 St,Haney Place @ Bay 6,Midday,2.0214285714285714,0.692400165668661,7,52.62953689013083
345,Northbound 152 St @ 88 Ave,Westbound Fraser Hwy @ 152 St,Midday,2.0166666666666666,1.8821899183899824,5,51.702062339984096
430,Metrotown Station @ Bay 3,Southbound Willingdon Ave @ Maywood St,Midday,2.0100000000000002,0.6562308198255313,5,42.751030332654224
321,Northbound King George Blvd @ 164 St,Northbound King George Blvd @ 14 Ave,Morning Rush,2.0083333333333333,3.5473190189525132,2,-10.663531870428422
350,Southbound McBride Ave @ Alexandra St,Eastbound Beecher St @ Taylor Lane,Midday,2.003333333333333,4.248993344834097,5,26.991960669885223
180,Burquitlam Station @ Bay 5,Northbound Clarke Rd @ Kemsley Ave,Morning Rush,2.0023809523809524,1.408579589194895,14,60.4062069737614
180,Lougheed Station @ Bay 6,Northbound North Rd @ Gatineau Place,Morning Rush,2.0015151515151515,1.7429453766135603,11,53.72579082332592
335,Eastbound 84 Ave @ 160 St,Northbound 160 St @ Fraser Hwy,Morning Rush,2.0,2.524758881043377,16,53.3938090557561
211,Eastbound McGill St @ N Renfrew St,Phibbs Exchange @ Bay 12,Midday,2.0,7.687164626830884,5,-3.385669093566584
257,Westbound Dunsmuir St @ Cambie St,Westbound W Georgia St @ Seymour St,Midday,1.9966666666666666,0.7086175900222128,5,58.79214942948183
050,Eastbound Keefer Place @ Taylor St,Westbound E Cordova St @ Columbia St,Morning Rush,1.9958333333333333,1.3435287285519593,4,41.44081419137037
136,Westbound Broadway @ Fell Ave,Southbound Holdom Ave @ Lougheed Hwy,Morning Rush,1.9944444444444445,2.6479158471018924,9,48.62755391968685
321,Southbound University Dr @ 10100 Block,Eastbound Old Yale Rd @ University Dr,Midday,1.9930555555555556,2.578352562398505,12,42.523502776627176
155,Westbound 6th Ave @ 6th St,Westbound 6th Ave @ 8th St,Morning Rush,1.98125,2.327073874517162,8,42.59551211053997
609,Eastbound Salish Sea Way @ Dragonfly Dr,Southbound Dragonfly Dr @ Cormorant Dr,Midday,1.98,3.1412665527706425,5,32.57796732426172
345,Northbound 152 St @ 64 Ave,Northbound 152 St @ 64 Ave,Morning Rush,1.9761904761904763,2.2345945266228275,7,51.991304264947544
R3,Westbound Lougheed Hwy @ Ottawa St,Westbound Lougheed Hwy @ Shaughnessy St,Midday,1.9736111111111112,1.1559782759251032,12,29.868937818460505
188,Coquitlam Central Station @ Bay 8,Northbound Pinetree Way @ Anson Ave,Morning Rush,1.9722222222222223,1.0568559241658457,9,58.394587531500946
614,South Delta Exchange @ Bay 3,South Delta Exchange @ Bay 2,Midday,1.9666666666666666,0.6599663291074442,2,74.83016304347825
321,Eastbound Old Yale Rd @ 13500 Block,King George Station @ Bay 1,Midday,1.961111111111111,5.2494893129844575,12,24.703952980382198
101,Eastbound 6th Ave @ 8th St,Northbound 6th St @ 6th Ave,Midday,1.9600000000000002,1.4610023195661868,5,53.984208507775875
375,Southbound 152 St @ Fraser Hwy,Southbound 152 St @ 88 Ave,Morning Rush,1.9583333333333335,4.1118392748528265,8,44.46183791556824
744,Southbound Laity St @ Cook Ave,Southbound Laity St @ Cutler Place,Midday,1.95,0.7339012952101333,3,62.94965871859775
R5,Kootenay Loop @ Bay 8,Eastbound Hastings St @ Gilmore Ave,Night,1.95,,1,53.42465753424658
251,Eastbound Queens Ave @ 17 St,Eastbound Queens Ave @ 15 St,Midday,1.9416666666666667,1.190296414997355,2,74.54228855721394
407,Bridgeport Station @ Bay 5,Eastbound Bridgeport Rd @ Great Canadian Way,Midday,1.94,0.13207741837439294,5,77.55235450752153
R1,Westbound 104 Ave @ Whalley Blvd,Surrey Central Station @ Bay 11,Morning Rush,1.9393939393939392,1.0170965192573072,22,51.376237236696824
595,Carvolth Exchange @ Bay 12,Eastbound 88 Ave @ 202 St,Night,1.9333333333333333,,1,59.48717948717949
010,Southbound Granville St @ W 57 Ave,Southbound Granville St @ W 63 Ave,Night,1.9333333333333333,,1,81.69014084507043
252,Westbound Marine Dr @ Main St,Westbound Marine Dr @ 11 St,Midday,1.9333333333333333,,1,67.83625730994152
019,Northbound Willingdon Ave @ Central Blvd,Westbound Kingsway @ Willingdon Ave,Night,1.9333333333333333,,1,67.05202312138728
041,Westbound W 41st Ave @ Willow St,Westbound W 41 Ave @ Oak St,Night,1.9333333333333333,,1,70.3030303030303
501,Westbound Fraser Hwy @ 201A St,Westbound Fraser Hwy @ 200 St,Morning Rush,1.9316666666666666,5.419634229833706,10,23.96737258125456
701,Eastbound Dewdney Trunk Rd @ 223 St,Haney Place @ Bay 6,Morning Rush,1.9316666666666666,1.2340450899179563,10,52.728307043595215
155,Westbound Braid St @ Rousseau St,Westbound Braid St @ Fader St,Morning Rush,1.9261904761904762,4.16869791758078,7,-19.088124750836204
430,Westbound Bridgeport Rd @ Gage Rd,Bridgeport Station @ Bay 11,Morning Rush,1.9229166666666666,1.2184670849214752,16,37.68654222104864
410,Westbound Ewen Ave @ Hume St,Westbound Westminster Hwy @ Boundary Rd,Midday,1.9227272727272726,2.1320604630689575,11,57.733016959428845
160,Lincoln Station @ Bay 1,Coquitlam Central Station @ Bay 1,Morning Rush,1.9226190476190477,1.8066544509812346,14,31.49979437179576
144,Westbound Broadway @ Sperling Ave,Sperling Station @ Bay 2,Morning Rush,1.92,0.8018805058604506,10,41.62327751861178
008,Westbound SE Marine Dr @ Poplar St,Northbound Fraser St @ E 62 Ave,Morning Rush,1.9166666666666667,,1,60.84656084656085
R2,Southbound Lonsdale Ave @ W 3rd St,Lonsdale Quay @ Bay 3,Midday,1.9133333333333333,1.045767483540022,10,44.249731564504785
404,Southbound No. 3 Rd @ Cook Rd,Eastbound Granville Ave @ No. 3 Rd,Midday,1.9111111111111112,1.3267894973847096,3,62.167812694128486
003,Eastbound E 65 Ave @ Main St,Westbound SE Marine Dr @ Main St,Midday,1.9107142857142858,0.4820543264263621,14,78.27277387111329
